transaction_id,date,account_id,client_id,client_name,gender,age,account_type,transaction_type,amount,channel,city,balance_after
TXN01534,2025-11-19,ACC10072,CL1072,Blaise Tchoumi,M,25,Current,Credit,190081,Mobile,Garoua,2098444
TXN01535,2025-08-04,ACC10012,CL1012,Patrick Nkou,M,35,Current,Debit,278689,Mobile,Yaoundé,612614
TXN01536,2025-07-31,ACC10064,CL1064,Marie Nana,F,55,Current,Debit,225826,Branch,Douala,728670
TXN01537,2025-09-22,ACC10236,CL1236,Serge Mvondo,M,33,Current,Credit,447898,Online,Bafoussam,1466111
TXN01538,2025-03-16,ACC10186,CL1186,Serge Tchoumi,M,61,Current,Debit,233038,ATM,Bamenda,615776
TXN01539,2025-06-23,ACC10154,CL1154,Yvonne Mballa,F,63,Current,Debit,45448,Online,Yaoundé,1894525
TXN01540,2025-03-26,ACC10062,CL1062,Lionel Atangana,M,43,Current,Credit,405945,Branch,Bafoussam,1727257
TXN01541,2025-01-19,ACC10008,CL1008,Paul Nkou,M,63,Current,Debit,207184,Mobile,Douala,10151
TXN01542,2025-06-01,ACC10178,CL1178,Patrick Ngono,M,59,Current,Debit,273513,Branch,Yaoundé,1576695
TXN01543,2025-12-15,ACC10028,CL1028,Lionel Etoa,M,21,Savings,Credit,465405,Online,Yaoundé,995530
TXN01544,2025-06-26,ACC10002,CL1002,Franck Etoa,M,53,Savings,Credit,477698,ATM,Bamenda,1704714
TXN01545,2025-09-28,ACC10144,CL1144,Blaise Nkou,M,29,Current,Credit,472968,Mobile,Bamenda,2346861
TXN01546,2025-11-26,ACC10277,CL1277,Emmanuel Atangana,M,53,Savings,Credit,234931,Mobile,Yaoundé,1371469
TXN01547,2025-06-26,ACC10220,CL1220,Lionel Tchoumi,M,53,Current,Credit,366675,Branch,Garoua,1633713
TXN01548,2025-02-13,ACC10258,CL1258,Blaise Mvondo,M,44,Current,Debit,159089,ATM,Bamenda,1571040
TXN01549,2025-03-06,ACC10166,CL1166,Marie Mballa,F,55,Current,Credit,205468,Online,Yaoundé,1028448
TXN01550,2025-09-19,ACC10028,CL1028,Lionel Etoa,M,21,Savings,Debit,49664,Online,Yaoundé,480461
TXN01551,2025-11-22,ACC10073,CL1073,Arnaud Mvondo,M,46,Savings,Credit,397910,Mobile,Douala,1823763
TXN01552,2025-10-04,ACC10003,CL1003,Didier Atangana,M,35,Current,Debit,15623,Online,Garoua,1731875
TXN01553,2025-08-05,ACC10174,CL1174,Estelle Essomba,F,27,Current,Debit,160353,ATM,Bafoussam,16629
TXN01554,2025-05-13,ACC10040,CL1040,Jean Nana,M,26,Savings,Debit,196548,Online,Douala,1101331
TXN01555,2025-11-30,ACC10211,CL1211,Sandrine Mbarga,F,48,Savings,Debit,26025,ATM,Yaoundé,937654
TXN01556,2025-10-21,ACC10157,CL1157,Clarisse Etoa,F,45,Current,Credit,157217,ATM,Bamenda,1412684
TXN01557,2025-05-01,ACC10100,CL1100,Paul Mballa,M,49,Current,Credit,178723,Mobile,Douala,1423784
TXN01558,2025-05-26,ACC10276,CL1276,Clarisse Mvondo,F,50,Current,Credit,157867,Mobile,Bamenda,477004
TXN01559,2025-05-07,ACC10228,CL1228,Brigitte Atangana,F,29,Savings,Credit,273454,ATM,Bamenda,972694
TXN01560,2025-10-26,ACC10289,CL1289,Jean Mballa,M,45,Current,Credit,271769,Mobile,Bamenda,842429
TXN01561,2025-02-20,ACC10242,CL1242,Estelle Atangana,F,26,Savings,Credit,239189,Mobile,Bafoussam,348302
TXN01562,2025-07-30,ACC10245,CL1245,Jean Mballa,M,34,Current,Credit,435339,ATM,Douala,718514
TXN01563,2025-08-06,ACC10016,CL1016,Didier Mvondo,M,26,Savings,Debit,33607,Mobile,Yaoundé,336924
TXN01564,2025-08-17,ACC10007,CL1007,Clarisse Nana,F,39,Current,Credit,113608,ATM,Bamenda,1374403
TXN01565,2025-09-27,ACC10211,CL1211,Sandrine Mbarga,F,48,Savings,Credit,355849,Branch,Yaoundé,1319528
TXN01566,2025-05-16,ACC10256,CL1256,Franck Mballa,M,43,Current,Credit,458186,Branch,Yaoundé,1081162
TXN01567,2025-12-19,ACC10263,CL1263,Sandrine Nana,F,64,Savings,Credit,231728,Branch,Douala,581158
TXN01568,2025-03-25,ACC10249,CL1249,Nadine Mbarga,F,54,Savings,Credit,432914,Mobile,Bafoussam,1586140
TXN01569,2025-12-31,ACC10294,CL1294,Paul Atangana,M,29,Current,Debit,255156,Branch,Bafoussam,1396767
TXN01570,2025-09-28,ACC10245,CL1245,Jean Mballa,M,34,Current,Debit,270056,ATM,Douala,13119
TXN01571,2025-08-31,ACC10279,CL1279,Clarisse Mballa,F,33,Current,Debit,239777,ATM,Bamenda,72724
TXN01572,2025-07-09,ACC10203,CL1203,Didier Mbarga,M,43,Savings,Debit,294090,ATM,Garoua,349920
TXN01573,2025-03-03,ACC10257,CL1257,Patrick Atangana,M,46,Current,Credit,58847,Online,Garoua,819858
TXN01574,2025-09-25,ACC10251,CL1251,Patrick Mbarga,M,43,Savings,Credit,22119,Mobile,Douala,1690074
TXN01575,2025-06-06,ACC10244,CL1244,Nadine Mvondo,F,49,Savings,Debit,195755,Online,Bamenda,1753965
TXN01576,2025-09-06,ACC10270,CL1270,Blaise Mbarga,M,64,Current,Credit,155130,ATM,Bafoussam,1693144
TXN01577,2025-10-29,ACC10211,CL1211,Sandrine Mbarga,F,48,Savings,Debit,75522,Branch,Yaoundé,888157
TXN01578,2025-05-26,ACC10186,CL1186,Serge Tchoumi,M,61,Current,Debit,160993,Mobile,Bamenda,687821
TXN01579,2025-01-02,ACC10117,CL1117,Lionel Mbarga,M,34,Current,Debit,257268,ATM,Douala,1177750
TXN01580,2025-01-23,ACC10043,CL1043,Patrick Etoa,M,37,Savings,Credit,36423,Branch,Garoua,1495059
TXN01581,2025-06-08,ACC10283,CL1283,Lionel Atangana,M,60,Current,Credit,301448,Branch,Yaoundé,2215809
TXN01582,2025-07-13,ACC10108,CL1108,Franck Etoa,M,51,Current,Credit,410652,Branch,Bafoussam,671470
TXN01583,2025-09-16,ACC10290,CL1290,Patrick Tchoumi,M,41,Savings,Debit,73625,Branch,Douala,1021313
TXN01584,2025-08-18,ACC10022,CL1022,Didier Nana,M,21,Current,Credit,350815,Mobile,Bamenda,1425495
TXN01585,2025-11-16,ACC10198,CL1198,Emmanuel Ngono,M,57,Savings,Credit,47826,Branch,Garoua,395358
TXN01586,2025-07-22,ACC10191,CL1191,Paul Atangana,M,27,Savings,Credit,123065,Online,Bafoussam,1339859
TXN01587,2025-05-23,ACC10210,CL1210,Brigitte Mbarga,F,46,Current,Debit,233310,ATM,Yaoundé,177134
TXN01588,2025-10-20,ACC10089,CL1089,Brigitte Mbarga,F,51,Savings,Debit,14004,Online,Yaoundé,769916
TXN01589,2025-02-13,ACC10189,CL1189,Yvonne Atangana,F,47,Current,Debit,294261,Mobile,Yaoundé,650727
TXN01590,2025-09-25,ACC10002,CL1002,Franck Etoa,M,53,Savings,Debit,299972,Mobile,Bamenda,927044
TXN01591,2025-01-10,ACC10059,CL1059,Franck Nkou,M,63,Current,Credit,264527,ATM,Douala,1002942
TXN01592,2025-05-21,ACC10002,CL1002,Franck Etoa,M,53,Savings,Debit,10947,Mobile,Bamenda,1216069
TXN01593,2025-02-13,ACC10059,CL1059,Franck Nkou,M,63,Current,Debit,233904,Online,Douala,504511
TXN01594,2025-01-24,ACC10242,CL1242,Estelle Atangana,F,26,Savings,Credit,309749,Branch,Bafoussam,418862
TXN01595,2025-08-12,ACC10061,CL1061,Marie Mbarga,F,37,Current,Debit,179235,Mobile,Douala,0
TXN01596,2025-09-28,ACC10064,CL1064,Marie Nana,F,55,Current,Credit,13612,Online,Douala,968108
TXN01597,2025-02-16,ACC10259,CL1259,Arnaud Mbarga,M,48,Savings,Credit,135835,ATM,Bamenda,1329777
TXN01598,2025-03-28,ACC10205,CL1205,Jean Etoa,M,40,Savings,Debit,285048,Online,Douala,1367513
TXN01599,2025-05-11,ACC10252,CL1252,Nadine Nkou,F,43,Current,Debit,96771,ATM,Bamenda,1659280
TXN01600,2025-07-28,ACC10213,CL1213,Nadine Mbarga,F,53,Savings,Debit,161848,Mobile,Yaoundé,1788009
TXN01601,2025-04-03,ACC10178,CL1178,Patrick Ngono,M,59,Current,Debit,171546,ATM,Yaoundé,1678662
TXN01602,2025-07-19,ACC10268,CL1268,Solange Mbarga,F,37,Current,Debit,157250,ATM,Bafoussam,342736
TXN01603,2025-07-31,ACC10161,CL1161,Serge Mvondo,M,23,Current,Credit,75690,Online,Bamenda,1661559
TXN01604,2025-03-03,ACC10083,CL1083,Patrick Mballa,M,45,Savings,Credit,197877,ATM,Garoua,1271768
TXN01605,2025-11-02,ACC10169,CL1169,Paul Mvondo,M,65,Current,Debit,126631,Mobile,Bafoussam,168056
TXN01606,2025-09-16,ACC10016,CL1016,Didier Mvondo,M,26,Savings,Credit,267664,Branch,Yaoundé,638195
TXN01607,2025-02-01,ACC10067,CL1067,Chantal Ngono,F,60,Current,Debit,142184,Online,Bamenda,759417
TXN01608,2025-07-28,ACC10105,CL1105,Arnaud Etoa,M,40,Current,Credit,290994,ATM,Bamenda,1333493
TXN01609,2025-07-28,ACC10229,CL1229,Sandrine Ngono,F,63,Savings,Credit,16155,Mobile,Bamenda,1420967
TXN01610,2025-10-11,ACC10023,CL1023,Paul Essomba,M,40,Savings,Debit,142117,ATM,Douala,413027
TXN01611,2025-11-30,ACC10230,CL1230,Solange Essomba,F,22,Current,Debit,291826,Mobile,Bafoussam,136212
TXN01612,2025-07-28,ACC10298,CL1298,Nadine Etoa,F,59,Current,Credit,298924,Branch,Bamenda,1397663
TXN01613,2025-04-15,ACC10258,CL1258,Blaise Mvondo,M,44,Current,Debit,263370,Mobile,Bamenda,1466759
TXN01614,2025-03-28,ACC10289,CL1289,Jean Mballa,M,45,Current,Credit,284346,Mobile,Bamenda,855006
TXN01615,2025-10-12,ACC10015,CL1015,Patricia Atangana,F,58,Current,Credit,478884,Branch,Garoua,988832
TXN01616,2025-08-26,ACC10266,CL1266,Yvonne Mbarga,F,57,Current,Debit,1524,Online,Douala,883213
TXN01617,2025-01-31,ACC10065,CL1065,Patrick Tchoumi,M,41,Current,Debit,1284,Branch,Yaoundé,1112228
TXN01618,2025-05-09,ACC10272,CL1272,Patrick Nana,M,35,Savings,Credit,314454,Branch,Yaoundé,2025536
TXN01619,2025-11-20,ACC10174,CL1174,Estelle Essomba,F,27,Current,Credit,442680,Mobile,Bafoussam,619662
TXN01620,2025-03-24,ACC10008,CL1008,Paul Nkou,M,63,Current,Credit,24847,ATM,Douala,242182
TXN01621,2025-07-22,ACC10221,CL1221,Blaise Tchoumi,M,62,Current,Credit,48036,ATM,Douala,1366825
TXN01622,2025-05-24,ACC10230,CL1230,Solange Essomba,F,22,Current,Debit,292755,Branch,Bafoussam,135283
TXN01623,2025-06-12,ACC10180,CL1180,Emmanuel Nkou,M,43,Current,Debit,265671,Online,Douala,0
TXN01624,2025-12-29,ACC10262,CL1262,Patrick Tchoumi,M,48,Savings,Credit,395628,Branch,Bafoussam,603000
TXN01625,2025-12-06,ACC10295,CL1295,Sandrine Nkou,F,46,Savings,Credit,129937,Online,Yaoundé,940204
TXN01626,2025-08-24,ACC10003,CL1003,Didier Atangana,M,35,Current,Credit,111427,Online,Garoua,1858925
TXN01627,2025-11-27,ACC10284,CL1284,Brigitte Mvondo,F,36,Current,Debit,71110,ATM,Garoua,930040
TXN01628,2025-01-05,ACC10098,CL1098,Nadine Atangana,F,32,Current,Credit,3243,Mobile,Bamenda,1344904
TXN01629,2025-12-23,ACC10274,CL1274,Lionel Mbarga,M,25,Current,Credit,292394,Branch,Bafoussam,1845912
TXN01630,2025-02-11,ACC10216,CL1216,Yvonne Tchoumi,F,58,Current,Credit,283135,ATM,Garoua,2145592
TXN01631,2025-12-11,ACC10271,CL1271,Didier Nana,M,39,Savings,Debit,234400,ATM,Bafoussam,1308371
TXN01632,2025-07-12,ACC10161,CL1161,Serge Mvondo,M,23,Current,Credit,427131,Online,Bamenda,2013000
TXN01633,2025-12-23,ACC10173,CL1173,Brigitte Nkou,F,65,Savings,Credit,93896,ATM,Bafoussam,1073737
TXN01634,2025-07-09,ACC10293,CL1293,Yvonne Tchoumi,F,62,Current,Debit,243584,Mobile,Garoua,931938
TXN01635,2025-04-24,ACC10154,CL1154,Yvonne Mballa,F,63,Current,Credit,5909,ATM,Yaoundé,1945882
TXN01636,2025-12-30,ACC10253,CL1253,Blaise Mvondo,M,61,Savings,Credit,357806,Online,Douala,540137
TXN01637,2025-11-11,ACC10014,CL1014,Chantal Mvondo,F,30,Savings,Debit,48168,Online,Bafoussam,519047
TXN01638,2025-09-10,ACC10036,CL1036,Yvonne Mvondo,F,34,Savings,Debit,123818,Online,Garoua,271451
TXN01639,2025-09-10,ACC10068,CL1068,Serge Mballa,M,34,Current,Debit,148197,Mobile,Garoua,876953
TXN01640,2025-11-23,ACC10149,CL1149,Estelle Mbarga,F,48,Savings,Debit,103805,Branch,Yaoundé,876656
TXN01641,2025-10-19,ACC10044,CL1044,Yvonne Essomba,F,25,Current,Debit,146409,Branch,Yaoundé,1206256
TXN01642,2025-04-10,ACC10237,CL1237,Chantal Nana,F,54,Savings,Debit,290294,Mobile,Garoua,1472851
TXN01643,2025-02-03,ACC10183,CL1183,Lionel Nkou,M,63,Current,Debit,68238,Mobile,Bamenda,942346
TXN01644,2025-10-19,ACC10121,CL1121,Serge Tchoumi,M,63,Current,Credit,490456,Mobile,Douala,781159
TXN01645,2025-12-14,ACC10298,CL1298,Nadine Etoa,F,59,Current,Credit,101585,ATM,Bamenda,1200324
TXN01646,2025-10-14,ACC10011,CL1011,Didier Etoa,M,31,Current,Credit,357872,Branch,Garoua,973993
TXN01647,2025-11-25,ACC10294,CL1294,Paul Atangana,M,29,Current,Debit,224930,ATM,Bafoussam,1426993
TXN01648,2025-07-28,ACC10205,CL1205,Jean Etoa,M,40,Savings,Credit,227779,Online,Douala,1880340
TXN01649,2025-08-27,ACC10263,CL1263,Sandrine Nana,F,64,Savings,Debit,272735,Branch,Douala,76695
TXN01650,2025-01-23,ACC10269,CL1269,Yvonne Etoa,F,28,Savings,Credit,272191,Mobile,Douala,1270193
TXN01651,2025-08-04,ACC10067,CL1067,Chantal Ngono,F,60,Current,Debit,146716,Branch,Bamenda,754885
TXN01652,2025-07-20,ACC10082,CL1082,Chantal Tchoumi,F,65,Current,Credit,3704,Mobile,Yaoundé,1054003
TXN01653,2025-10-20,ACC10243,CL1243,Clarisse Essomba,F,30,Savings,Credit,43891,ATM,Douala,695520
TXN01654,2025-02-08,ACC10137,CL1137,Solange Mballa,F,47,Current,Debit,223203,Mobile,Garoua,337937
TXN01655,2025-06-18,ACC10123,CL1123,Patricia Tchoumi,F,39,Savings,Debit,87235,Online,Garoua,945695
TXN01656,2025-01-15,ACC10083,CL1083,Patrick Mballa,M,45,Savings,Debit,51712,Branch,Garoua,1022179
TXN01657,2025-01-13,ACC10121,CL1121,Serge Tchoumi,M,63,Current,Credit,424655,Online,Douala,715358
TXN01658,2025-02-25,ACC10284,CL1284,Brigitte Mvondo,F,36,Current,Credit,130579,Branch,Garoua,1131729
TXN01659,2025-01-28,ACC10057,CL1057,Chantal Etoa,F,38,Savings,Debit,179678,Online,Douala,672570
TXN01660,2025-11-04,ACC10256,CL1256,Franck Mballa,M,43,Current,Debit,39226,Branch,Yaoundé,583750
TXN01661,2025-10-24,ACC10238,CL1238,Lionel Ngono,M,37,Current,Debit,235071,ATM,Yaoundé,1648085
TXN01662,2025-01-18,ACC10232,CL1232,Serge Mbarga,M,53,Savings,Debit,32817,Branch,Bamenda,1405349
TXN01663,2025-12-22,ACC10167,CL1167,Patricia Atangana,F,61,Savings,Credit,467660,ATM,Bafoussam,1932894
TXN01664,2025-08-15,ACC10021,CL1021,Solange Tchoumi,F,33,Current,Debit,33507,ATM,Douala,1615594
TXN01665,2025-11-17,ACC10048,CL1048,Emmanuel Mballa,M,28,Savings,Credit,321202,Branch,Yaoundé,942357
TXN01666,2025-12-13,ACC10165,CL1165,Emmanuel Etoa,M,64,Current,Debit,54386,ATM,Garoua,184992
TXN01667,2025-07-15,ACC10295,CL1295,Sandrine Nkou,F,46,Savings,Debit,155621,Branch,Yaoundé,654646
TXN01668,2025-04-30,ACC10270,CL1270,Blaise Mbarga,M,64,Current,Debit,216538,ATM,Bafoussam,1321476
TXN01669,2025-08-26,ACC10116,CL1116,Yvonne Mvondo,F,40,Current,Credit,202284,Branch,Bamenda,892712
TXN01670,2025-11-30,ACC10078,CL1078,Estelle Mballa,F,49,Current,Debit,179056,ATM,Yaoundé,362712
TXN01671,2025-06-18,ACC10291,CL1291,Yvonne Mballa,F,52,Savings,Credit,272168,Mobile,Yaoundé,1146856
TXN01672,2025-01-07,ACC10274,CL1274,Lionel Mbarga,M,25,Current,Debit,54838,ATM,Bafoussam,1498680
TXN01673,2025-11-23,ACC10188,CL1188,Didier Etoa,M,48,Savings,Debit,67050,Online,Garoua,850779
TXN01674,2025-09-04,ACC10197,CL1197,Marie Ngono,F,38,Current,Credit,221728,Branch,Bafoussam,1007877
TXN01675,2025-03-12,ACC10203,CL1203,Didier Mbarga,M,43,Savings,Debit,128481,ATM,Garoua,515529
TXN01676,2025-06-09,ACC10125,CL1125,Lionel Nkou,M,48,Current,Debit,67941,Branch,Bafoussam,36301
TXN01677,2025-10-26,ACC10249,CL1249,Nadine Mbarga,F,54,Savings,Credit,164152,Mobile,Bafoussam,1317378
TXN01678,2025-06-08,ACC10117,CL1117,Lionel Mbarga,M,34,Current,Debit,247165,Online,Douala,1187853
TXN01679,2025-01-05,ACC10001,CL1001,Didier Mbarga,M,58,Savings,Credit,194373,Mobile,Garoua,306862
TXN01680,2025-09-17,ACC10265,CL1265,Patricia Nkou,F,59,Current,Debit,125459,ATM,Douala,702509
TXN01681,2025-04-11,ACC10273,CL1273,Franck Mvondo,M,22,Current,Credit,181258,Mobile,Bafoussam,1211479
TXN01682,2025-06-24,ACC10125,CL1125,Lionel Nkou,M,48,Current,Debit,36863,Mobile,Bafoussam,67379
TXN01683,2025-12-21,ACC10210,CL1210,Brigitte Mbarga,F,46,Current,Credit,365265,Branch,Yaoundé,775709
TXN01684,2025-10-24,ACC10268,CL1268,Solange Mbarga,F,37,Current,Credit,447697,Online,Bafoussam,947683
TXN01685,2025-06-18,ACC10253,CL1253,Blaise Mvondo,M,61,Savings,Credit,220516,Mobile,Douala,402847
TXN01686,2025-01-22,ACC10268,CL1268,Solange Mbarga,F,37,Current,Debit,239185,Branch,Bafoussam,260801
TXN01687,2025-11-24,ACC10235,CL1235,Blaise Tchoumi,M,39,Savings,Debit,2938,Mobile,Garoua,1166964
TXN01688,2025-11-16,ACC10169,CL1169,Paul Mvondo,M,65,Current,Debit,245599,Mobile,Bafoussam,49088
TXN01689,2025-06-19,ACC10081,CL1081,Solange Mvondo,F,47,Savings,Debit,253049,Branch,Yaoundé,1543650
TXN01690,2025-04-05,ACC10150,CL1150,Serge Nkou,M,23,Savings,Debit,210879,ATM,Bafoussam,454357
TXN01691,2025-02-07,ACC10245,CL1245,Jean Mballa,M,34,Current,Credit,6186,Online,Douala,289361
TXN01692,2025-02-28,ACC10008,CL1008,Paul Nkou,M,63,Current,Debit,291818,Mobile,Douala,0
TXN01693,2025-04-10,ACC10243,CL1243,Clarisse Essomba,F,30,Savings,Credit,231900,Online,Douala,883529
TXN01694,2025-04-12,ACC10044,CL1044,Yvonne Essomba,F,25,Current,Debit,16563,Mobile,Yaoundé,1336102
TXN01695,2025-04-23,ACC10279,CL1279,Clarisse Mballa,F,33,Current,Credit,92302,Online,Bamenda,404803
TXN01696,2025-10-11,ACC10060,CL1060,Clarisse Mballa,F,43,Current,Debit,179162,Mobile,Bamenda,1295890
TXN01697,2025-01-12,ACC10080,CL1080,Arnaud Ngono,M,34,Current,Debit,103753,Mobile,Yaoundé,801044
TXN01698,2025-02-21,ACC10129,CL1129,Clarisse Ngono,F,42,Current,Credit,478442,ATM,Garoua,1132878
TXN01699,2025-12-02,ACC10246,CL1246,Estelle Mballa,F,28,Savings,Debit,199664,ATM,Yaoundé,730773
TXN01700,2025-04-18,ACC10017,CL1017,Arnaud Tchoumi,M,25,Current,Credit,491793,Online,Garoua,1791461
TXN01701,2025-07-09,ACC10215,CL1215,Emmanuel Tchoumi,M,30,Savings,Credit,126907,Online,Yaoundé,1797686
TXN01702,2025-11-16,ACC10278,CL1278,Serge Ngono,M,31,Savings,Debit,277261,Branch,Bafoussam,498401
TXN01703,2025-03-15,ACC10162,CL1162,Paul Mballa,M,41,Savings,Debit,63124,Mobile,Garoua,407973
TXN01704,2025-09-30,ACC10048,CL1048,Emmanuel Mballa,M,28,Savings,Debit,101496,Branch,Yaoundé,519659
TXN01705,2025-11-03,ACC10237,CL1237,Chantal Nana,F,54,Savings,Credit,167698,Branch,Garoua,1930843
TXN01706,2025-11-12,ACC10206,CL1206,Brigitte Essomba,F,28,Current,Debit,25219,Mobile,Yaoundé,1591383
TXN01707,2025-03-18,ACC10263,CL1263,Sandrine Nana,F,64,Savings,Credit,414971,Online,Douala,764401
TXN01708,2025-11-19,ACC10041,CL1041,Franck Atangana,M,28,Savings,Debit,28923,Online,Bamenda,1235158
TXN01709,2025-10-27,ACC10281,CL1281,Emmanuel Tchoumi,M,59,Savings,Debit,267479,Branch,Bafoussam,1513166
TXN01710,2025-08-29,ACC10203,CL1203,Didier Mbarga,M,43,Savings,Debit,43681,ATM,Garoua,600329
TXN01711,2025-07-18,ACC10190,CL1190,Brigitte Essomba,F,30,Savings,Debit,267660,Online,Garoua,0
TXN01712,2025-08-26,ACC10069,CL1069,Yvonne Etoa,F,53,Savings,Credit,273049,Mobile,Garoua,1704759
TXN01713,2025-07-11,ACC10078,CL1078,Estelle Mballa,F,49,Current,Credit,374548,Branch,Yaoundé,916316
TXN01714,2025-05-18,ACC10139,CL1139,Serge Atangana,M,42,Current,Credit,249385,Branch,Bamenda,2020201
TXN01715,2025-04-23,ACC10001,CL1001,Didier Mbarga,M,58,Savings,Debit,109632,Mobile,Garoua,2857
TXN01716,2025-05-01,ACC10038,CL1038,Nadine Etoa,F,39,Savings,Credit,453548,Branch,Douala,1718177
TXN01717,2025-08-06,ACC10257,CL1257,Patrick Atangana,M,46,Current,Debit,161431,Branch,Garoua,599580
TXN01718,2025-05-11,ACC10283,CL1283,Lionel Atangana,M,60,Current,Debit,197139,ATM,Yaoundé,1717222
TXN01719,2025-06-01,ACC10030,CL1030,Estelle Nana,F,29,Current,Debit,45054,Branch,Bamenda,514548
TXN01720,2025-10-26,ACC10142,CL1142,Yvonne Essomba,F,33,Current,Credit,121679,ATM,Douala,661494
TXN01721,2025-11-15,ACC10002,CL1002,Franck Etoa,M,53,Savings,Credit,269572,Online,Bamenda,1496588
TXN01722,2025-08-28,ACC10299,CL1299,Jean Nkou,M,29,Current,Credit,237533,Branch,Bafoussam,1376652
TXN01723,2025-09-12,ACC10096,CL1096,Patrick Nana,M,48,Savings,Credit,193682,Online,Bafoussam,1304758
TXN01724,2025-01-13,ACC10272,CL1272,Patrick Nana,M,35,Savings,Credit,201472,Mobile,Yaoundé,1912554
TXN01725,2025-05-16,ACC10025,CL1025,Solange Ngono,F,37,Current,Credit,123573,ATM,Bamenda,617746
TXN01726,2025-02-12,ACC10067,CL1067,Chantal Ngono,F,60,Current,Credit,473632,Online,Bamenda,1375233
TXN01727,2025-04-27,ACC10240,CL1240,Serge Mvondo,M,53,Current,Debit,145926,ATM,Douala,96411
TXN01728,2025-07-04,ACC10095,CL1095,Paul Mballa,M,64,Savings,Debit,38407,ATM,Bamenda,1681402
TXN01729,2025-04-11,ACC10237,CL1237,Chantal Nana,F,54,Savings,Debit,175985,Online,Garoua,1587160
TXN01730,2025-12-16,ACC10176,CL1176,Lionel Nkou,M,24,Savings,Credit,159710,Online,Bafoussam,473791
TXN01731,2025-10-06,ACC10170,CL1170,Jean Nkou,M,40,Savings,Debit,73281,Online,Garoua,180545
TXN01732,2025-05-25,ACC10215,CL1215,Emmanuel Tchoumi,M,30,Savings,Debit,158010,Online,Yaoundé,1512769
TXN01733,2025-07-27,ACC10182,CL1182,Blaise Mvondo,M,44,Savings,Credit,496879,ATM,Bamenda,1494803
TXN01734,2025-09-20,ACC10054,CL1054,Jean Mballa,M,44,Current,Credit,343932,Mobile,Yaoundé,834494
TXN01735,2025-04-27,ACC10291,CL1291,Yvonne Mballa,F,52,Savings,Credit,120316,Mobile,Yaoundé,995004
TXN01736,2025-09-22,ACC10192,CL1192,Lionel Nana,M,56,Savings,Credit,123538,Branch,Bafoussam,1035066
TXN01737,2025-02-13,ACC10095,CL1095,Paul Mballa,M,64,Savings,Credit,179603,Online,Bamenda,1899412
TXN01738,2025-12-24,ACC10204,CL1204,Solange Mballa,F,23,Current,Debit,225811,Branch,Douala,1081064
TXN01739,2025-08-19,ACC10214,CL1214,Sandrine Ngono,F,36,Savings,Debit,230995,ATM,Yaoundé,355809
TXN01740,2025-10-23,ACC10092,CL1092,Lionel Etoa,M,50,Current,Credit,73849,Mobile,Bafoussam,475728
TXN01741,2025-01-05,ACC10266,CL1266,Yvonne Mbarga,F,57,Current,Credit,495589,Branch,Douala,1380326
TXN01742,2025-04-26,ACC10257,CL1257,Patrick Atangana,M,46,Current,Credit,179164,Branch,Garoua,940175
TXN01743,2025-07-26,ACC10013,CL1013,Clarisse Etoa,F,57,Savings,Credit,360537,Online,Bafoussam,1785091
TXN01744,2025-01-12,ACC10114,CL1114,Emmanuel Ngono,M,57,Savings,Credit,308733,ATM,Bafoussam,879227
TXN01745,2025-06-19,ACC10216,CL1216,Yvonne Tchoumi,F,58,Current,Debit,81578,Branch,Garoua,1780879
TXN01746,2025-07-20,ACC10125,CL1125,Lionel Nkou,M,48,Current,Credit,108062,ATM,Bafoussam,212304
TXN01747,2025-09-01,ACC10004,CL1004,Emmanuel Atangana,M,42,Savings,Credit,99743,ATM,Bafoussam,601288
TXN01748,2025-08-20,ACC10225,CL1225,Brigitte Atangana,F,47,Savings,Credit,299589,Online,Bafoussam,2004717
TXN01749,2025-02-23,ACC10291,CL1291,Yvonne Mballa,F,52,Savings,Debit,90875,Mobile,Yaoundé,783813
TXN01750,2025-01-14,ACC10153,CL1153,Blaise Tchoumi,M,30,Current,Debit,257174,Mobile,Douala,1130608
TXN01751,2025-07-17,ACC10275,CL1275,Solange Atangana,F,47,Savings,Debit,37433,Online,Bamenda,275396
TXN01752,2025-05-30,ACC10070,CL1070,Serge Nana,M,63,Current,Debit,123179,ATM,Bamenda,122668
TXN01753,2025-07-08,ACC10214,CL1214,Sandrine Ngono,F,36,Savings,Credit,31122,ATM,Yaoundé,617926
TXN01754,2025-07-30,ACC10062,CL1062,Lionel Atangana,M,43,Current,Debit,172322,Branch,Bafoussam,1148990
TXN01755,2025-03-08,ACC10238,CL1238,Lionel Ngono,M,37,Current,Debit,59061,Branch,Yaoundé,1824095
TXN01756,2025-02-05,ACC10179,CL1179,Emmanuel Nana,M,37,Savings,Credit,390620,Branch,Douala,1826958
TXN01757,2025-04-16,ACC10213,CL1213,Nadine Mbarga,F,53,Savings,Debit,69121,Online,Yaoundé,1880736
TXN01758,2025-12-30,ACC10272,CL1272,Patrick Nana,M,35,Savings,Credit,429813,Branch,Yaoundé,2140895
TXN01759,2025-10-28,ACC10115,CL1115,Didier Atangana,M,59,Savings,Debit,163693,Mobile,Bamenda,1513054
TXN01760,2025-04-14,ACC10292,CL1292,Estelle Etoa,F,58,Savings,Credit,145410,ATM,Bafoussam,301400
TXN01761,2025-02-02,ACC10181,CL1181,Serge Nkou,M,29,Savings,Debit,234691,Branch,Garoua,1379082
